_name,planet_status,mass,radius,orbital_period,semi_major_axis,eccentricity,IST
Kepler-444 c,Confirmed,,0.044,4.5458841,0.04881,0.31,0.6575362994661096
TOI-776 c,Confirmed,0.0192,0.1838,15.6653,0.1,,0.6565943671734163
HD 136352 c,Confirmed,0.03552,0.183854,27.5909,0.1729,0.037,0.6564648173344572
Kepler-377 c,Confirmed,,0.184,27.014976,0.182,,0.6561148087784794
Kepler-1615 b,Confirmed,,0.184,47.3126192,,,0.6561148087784794
Kepler-92 d,Confirmed,,0.184,49.3568,,0.07,0.6561148087784794
Kepler-913 b,Confirmed,,0.184,10.29672521,,,0.6561148087784794
Kepler-958 b,Confirmed,,0.184,9.7678805,,,0.6561148087784794
Kepler-183 b,Confirmed,,0.184,5.687945,0.064,,0.6561148087784794
K2-117 c,Confirmed,,0.184,5.444017,0.0492,0.15,0.6561148087784794
Kepler-832 b,Confirmed,,0.184,7.1396941,,,0.6561148087784794
HD108236 c,Confirmed,,0.1845,6.2037,0.651,0.18,0.6549189719471618
K2-154 c,Confirmed,,0.185,7.95486,0.0677,,0.653727486257079
Kepler-969 b,Confirmed,,0.185,34.1731714,,,0.653727486257079
Kepler-1396 b,Confirmed,,0.185,18.2206421,,,0.653727486257079
K2-64 b,Confirmed,,0.185,6.53044,0.0619,,0.653727486257079
Kepler-988 b,Confirmed,,0.185,17.76080053,,,0.653727486257079
Kepler-1606 b,Confirmed,,0.185,196.435224,,,0.653727486257079
K2-277 b,Confirmed,,0.185,6.326763,0.0675,,0.653727486257079
Kepler-654 b,Confirmed,,0.185,13.72465129,,,0.653727486257079
Kepler-477 b,Confirmed,,0.185,11.11990653,,,0.653727486257079
Kepler-1679 b,Confirmed,,0.185,9.75376,0.0892,,0.653727486257079
Kepler-1092 b,Confirmed,,0.185,58.6017925,,,0.653727486257079
Kepler-934 b,Confirmed,,0.186,55.6738309,,,0.651357473653294
Kepler-691 b,Confirmed,,0.186,8.114379,,,0.651357473653294
Kepler-602 b,Confirmed,,0.186,15.28469497,,,0.651357473653294
Kepler-528 b,Confirmed,,0.186,19.78297415,,,0.651357473653294
Kepler-900 b,Confirmed,,0.186,6.9913086,,,0.651357473653294
Kepler-155 b,Confirmed,,0.186,5.931194,0.056,,0.651357473653294
Kepler-151 c,Confirmed,,0.186,24.674612,0.16,,0.651357473653294
Kepler-405 b,Confirmed,,0.186,10.613839,0.095,,0.651357473653294
Kepler-1613 b,Confirmed,,0.186,1.5184299,,,0.651357473653294
Kepler-317 b,Confirmed,,0.186,5.524242,0.061,,0.651357473653294
Kepler-1195 b,Confirmed,,0.186,8.49642241,,,0.651357473653294
Kepler-1188 b,Confirmed,,0.186,17.1369543,,,0.651357473653294
Kepler-296 d,Confirmed,,0.186,19.850291,0.118,0.33,0.651357473653294
Kepler-1047 b,Confirmed,,0.186,56.1886887,,,0.651357473653294
Kepler-1040 b,Confirmed,,0.186,201.1214,,,0.651357473653294
Kepler-237 c,Confirmed,,0.186,8.103636,0.071,,0.651357473653294
Kepler-372 c,Confirmed,,0.186,20.053763,0.154,,0.651357473653294
HR 858 b,Confirmed,,0.18601,3.58599,0.048,0.3,0.6513338603053677
K2-57 b,Confirmed,,0.187,9.0063,0.0746,,0.6490045833819423
K2-286 b,Confirmed,0.0214,0.187,27.359,0.1768,,0.6490045833819423
Kepler-54 b,Confirmed,0.92,0.187,8.0109434,,,0.6490045833819423
K2-323 b,Confirmed,,0.187,24.93,0.1275,,0.6490045833819423
Kepler-519 b,Confirmed,,0.187,24.3078946,,,0.6490045833819423
Kepler-1529 b,Confirmed,,0.187,5.33905686,,,0.6490045833819423
Kepler-645 b,Confirmed,,0.187,3.27582262,,,0.6490045833819423
Kepler-336 c,Confirmed,,0.187,9.600001,0.092,,0.6490045833819423
Kepler-360 c,Confirmed,,0.187,7.186434,0.075,,0.6490045833819423
Kepler-52 b,Confirmed,8.7,0.187,7.8773565,,,0.6490045833819423
Kepler-1312 b,Confirmed,,0.187,5.44832529,,,0.6490045833819423
K2-4 b,Confirmed,,0.187,10.003417,0.078,0.08,0.6490045833819423
Kepler-1484 b,Confirmed,,0.188,30.4549136,,,0.6466686305585325
Kepler-1580 b,Confirmed,,0.188,56.6449279,,,0.6466686305585325
Kepler-518 b,Confirmed,,0.188,8.51203588,,,0.6466686305585325
Kepler-794 b,Confirmed,,0.188,11.13125132,,,0.6466686305585325
Kepler-906 b,Confirmed,,0.188,41.6979976,,,0.6466686305585325
Kepler-705 b,Confirmed,,0.188,56.0560538,,,0.6466686305585325
Kepler-829 b,Confirmed,,0.188,6.88337562,,,0.6466686305585325
Kepler-544 b,Confirmed,,0.189,21.41616926,,,0.6443494329508352
Kepler-308 b,Confirmed,,0.189,9.694928,0.09,,0.6443494329508352
Kepler-53 d,Confirmed,,0.189,9.751962,0.091,,0.6443494329508352
Kepler-758 d,Confirmed,,0.189,20.4966197,,,0.6443494329508352
Kepler-789 b,Confirmed,,0.189,8.63847725,,,0.6443494329508352
Kepler-814 b,Confirmed,,0.189,6.1469851,,,0.6443494329508352
Kepler-877 b,Confirmed,,0.189,18.45847097,,,0.6443494329508352
K2-215 b,Confirmed,,0.189,8.269648,,,0.6443494329508352
Kepler-158 b,Confirmed,,0.189,16.709184,0.111,,0.6443494329508352
Kepler-1219 b,Confirmed,,0.189,16.10467749,,,0.6443494329508352
K2-247 b,Confirmed,,0.189,2.25021,0.0304,,0.6443494329508352
Kepler-479 b,Confirmed,,0.189,12.49341307,,,0.6443494329508352
Kepler-964 b,Confirmed,,0.189,13.5225106,,,0.6443494329508352
Kepler-161 b,Confirmed,,0.189,4.921355,0.054,,0.6443494329508352
K2-177 b,Confirmed,,0.189,14.155185,,,0.6443494329508352
Kepler-984 b,Confirmed,,0.189,43.0342272,,,0.6443494329508352
Kepler-930 b,Confirmed,,0.19,71.4517775,,,0.642046810931493
Kepler-622 b,Confirmed,,0.19,14.28226676,,,0.642046810931493
Kepler-1487 b,Confirmed,,0.19,7.31946363,,,0.642046810931493
Kepler-1161 b,Confirmed,,0.19,10.71252541,,,0.642046810931493
Kepler-214 c,Confirmed,,0.19,28.7798,0.194,,0.642046810931493
Kepler-1504 b,Confirmed,,0.19,82.304003,,,0.642046810931493
Kepler-267 c,Confirmed,,0.19,6.87745,0.06,,0.642046810931493
Kepler-200 b,Confirmed,,0.19,8.594805,0.08,,0.642046810931493
Kepler-942 b,Confirmed,,0.19,44.96417488,,,0.642046810931493
Kepler-283 b,Confirmed,,0.19,11.008151,0.082,,0.642046810931493
TOI-270 d,Confirmed,0.017,0.19,11.38014,0.0733,0.0,0.642046810931493
Kepler-437 b,Confirmed,,0.19,66.65062,0.288,0.02,0.642046810931493
Kepler-971 b,Confirmed,,0.19,9.59070716,,,0.642046810931493
Kepler-1160 b,Confirmed,,0.191,7.97034958,,,0.6397605874316425
Kepler-1236 b,Confirmed,,0.191,31.0571618,,,0.6397605874316425
Kepler-813 b,Confirmed,,0.191,19.12947337,,,0.6397605874316425
K2-62 b,Confirmed,,0.191,6.67202,0.0636,,0.6397605874316425
Kepler-1403 b,Confirmed,,0.191,5.19492202,,,0.6397605874316425
Kepler-1212 b,Confirmed,,0.191,12.94130146,,,0.6397605874316425
K2-62 c,Confirmed,,0.191,16.1966,0.1148,,0.6397605874316425
HD 23472 c,Confirmed,0.05405,0.19172,29.625,0.17,0.0,0.6381245623805637
HD 63433 b,Confirmed,,0.1918,7.10793,0.0719,0.0,0.6379432981810256
Kepler-401 c,Confirmed,,0.192,47.318218,0.269,,0.6374905878955252
Kepler-254 c,Confirmed,,0.192,12.412183,0.105,,0.6374905878955252
K2-71 b,Confirmed,,0.192,6.98541,0.0559,,0.6374905878955252
Kepler-1013 b,Confirmed,,0.192,18.93054959,,,0.6374905878955252
K2-42 b,Confirmed,,0.192,6.68796,0.0617,,0.6374905878955252
Kepler-1364 b,Confirmed,,0.192,13.32196237,,,0.6374905878955252
Kepler-61 b,Confirmed,,0.192,59.87756,0.27,0.25,0.6374905878955252
Kepler-252 c,Confirmed,,0.192,10.848463,0.08,,0.6374905878955252
Kepler-364 c,Confirmed,,0.192,59.980627,0.312,,0.6374905878955252
Kepler-566 b,Confirmed,,0.192,18.42794624,,,0.6374905878955252
Kepler-289 b,Confirmed,0.023,0.192,34.545,0.21,0.024,0.6374905878955252
Kepler-120 b,Confirmed,,0.192,6.312501,0.055,,0.6374905878955252
Kepler-1286 b,Confirmed,,0.192,11.25402929,,,0.6374905878955252
Kepler-256 c,Confirmed,,0.192,3.38802,0.045,,0.6374905878955252
Kepler-102 b,Confirmed,0.01353,0.042,5.28696,0.055,,0.6371701610777707
Kepler-291 b,Confirmed,,0.193,3.546511,0.047,,0.6352366402360583
Kepler-745 b,Confirmed,,0.193,9.93143556,,,0.6352366402360583
Kepler-1455 b,Confirmed,,0.193,49.276764,,,0.6352366402360583
Kepler-1474 b,Confirmed,,0.193,36.4333452,,,0.6352366402360583
Kepler-1621 b,Confirmed,,0.193,92.263714,,,0.6352366402360583
Kepler-308 c,Confirmed,,0.193,15.38231,0.123,,0.6352366402360583
Kepler-142 d,Confirmed,,0.193,41.809118,0.242,,0.6352366402360583
HR 858 d,Confirmed,,0.19306,11.23,0.1027,0.28,0.6351019101091205
Kepler-797 b,Confirmed,,0.194,27.07237711,,,0.6329985747913485
Kepler-245 c,Confirmed,,0.194,17.460812,0.124,,0.6329985747913485
Kepler-261 b,Confirmed,,0.194,10.381227,0.088,,0.6329985747913485
Kepler-1653 b,Confirmed,,0.194,140.2524,0.4706,,0.6329985747913485
Kepler-85 c,Confirmed,0.059,0.194,12.513,0.10369,,0.6329985747913485
EPIC 212424622 b,Confirmed,,0.194,18.0983,,,0.6329985747913485
Kepler-113 c,Confirmed,0.02737,0.194,8.92507,,,0.6329985747913485
Kepler-250 d,Confirmed,,0.194,17.648312,0.127,,0.6329985747913485
Kepler-662 b,Confirmed,,0.194,21.67697486,,,0.6329985747913485
Kepler-1329 b,Confirmed,,0.194,9.33646594,,,0.6329985747913485
Kepler-594 b,Confirmed,,0.194,13.64618192,,,0.6329985747913485
Kepler-1009 b,Confirmed,,0.194,11.35011917,,,0.6329985747913485
K2-125 b,Confirmed,,0.194,21.750264,0.121,0.08,0.6329985747913485
Kepler-304 c,Confirmed,,0.194,5.315946,0.054,,0.6329985747913485
Kepler-50 c,Confirmed,0.11,0.194,9.37647,0.087,,0.6329985747913485
Kepler-1444 b,Confirmed,,0.194,33.42035034,,,0.6329985747913485
Kepler-499 b,Confirmed,,0.194,5.63252845,,,0.6329985747913485
Kepler-732 b,Confirmed,,0.194,9.46781405,,,0.6329985747913485
K2-3 b,Confirmed,0.02039,0.194,10.054626,0.0775,0.0,0.6329985747913485
K2-243 b,Confirmed,,0.194,11.54182,0.1087,,0.6329985747913485
Kepler-790 b,Confirmed,,0.194,13.73469807,,,0.6329985747913485
Kepler-1016 b,Confirmed,,0.194,1.95452434,,,0.6329985747913485
K2-146 c,Confirmed,0.02358,0.195,4.00498,0.034,0.075,0.630776224282118
K2-166 b,Confirmed,,0.195,8.52695,0.0858,,0.630776224282118
K2-254 c,Confirmed,,0.195,12.11839,0.0923,,0.630776224282118
K2-247 c,Confirmed,,0.195,6.49424,0.0615,,0.630776224282118
Kepler-174 d,Confirmed,,0.195,247.35373,0.677,,0.630776224282118
Kepler-57 b,Confirmed,18.86,0.195,5.7293196,,,0.630776224282118
Kepler-1109 b,Confirmed,,0.195,37.6467384,,,0.630776224282118
Kepler-1630 b,Confirmed,,0.195,509.997402,,,0.630776224282118
Kepler-1042 b,Confirmed,,0.195,10.13202575,,,0.630776224282118
Kepler-122 d,Confirmed,,0.196,21.587475,0.155,,0.6285694237700277
Kepler-307 c,Confirmed,0.01145,0.196,13.0729,,,0.6285694237700277
Kepler-229 b,Confirmed,,0.196,6.252972,0.062,,0.6285694237700277
Kepler-23 d,Confirmed,0.055,0.196,15.274299,0.124,0.08,0.6285694237700277
Kepler-1137 b,Confirmed,,0.196,23.9210791,,,0.6285694237700277
Kepler-169 e,Confirmed,,0.196,13.767102,0.105,,0.6285694237700277
K2-274 b,Confirmed,,0.196,14.129714,0.1064,,0.6285694237700277
Kepler-240 c,Confirmed,,0.196,7.953528,0.074,,0.6285694237700277
Kepler-84 f,Confirmed,,0.196,44.552169,0.25,,0.6285694237700277
K2-325 b,Confirmed,,0.196,6.93,0.0419,,0.6285694237700277
Kepler-100 c,Confirmed,0.02218,0.196,12.8159,,0.02,0.6285694237700277
Kepler-513 b,Confirmed,,0.196,28.86235584,,,0.6285694237700277
Kepler-32 b,Confirmed,4.1,0.196,5.90124,0.05,,0.6285694237700277
Kepler-1378 b,Confirmed,,0.196,11.95398936,,,0.6285694237700277
TOI-178 e,Confirmed,0.01214,0.1969,9.961881,0.0783,,0.6265964640893422
Kepler-632 b,Confirmed,,0.197,30.99660733,,,0.6263780106168694
Kepler-989 b,Confirmed,,0.197,7.96431535,,,0.6263780106168694
Kepler-1655 b,Confirmed,0.01573,0.197,11.8728787,0.103,0.0,0.6263780106168694
Kepler-1026 b,Confirmed,,0.197,36.5156053,,,0.6263780106168694
Kepler-110 c,Confirmed,,0.197,31.719775,0.198,,0.6263780106168694
Kepler-1162 b,Confirmed,,0.197,32.5637069,,,0.6263780106168694
Kepler-862 b,Confirmed,,0.197,3.14866453,,,0.6263780106168694
Kepler-55 c,Confirmed,1.11,0.197,42.1516418,,,0.6263780106168694
Kepler-19 b,Confirmed,0.02643,0.198,9.28716,0.085,0.12,0.62420182444461
Kepler-1701 b,Confirmed,,0.198,169.134,0.5689,,0.62420182444461
Kepler-538 b,Confirmed,0.03335,0.198,81.73778,0.4669,0.041,0.62420182444461
Kepler-235 e,Confirmed,,0.198,46.183669,0.213,,0.62420182444461
Kepler-1432 b,Confirmed,,0.198,23.9109011,,,0.62420182444461
Kepler-1609 b,Confirmed,,0.198,114.34219,,,0.62420182444461
Kepler-938 b,Confirmed,,0.198,52.6298417,,,0.62420182444461
Kepler-1151 b,Confirmed,,0.198,65.6478424,,,0.62420182444461
Kepler-1496 b,Confirmed,,0.198,64.6588017,,,0.62420182444461
Kepler-102 e,Confirmed,0.028,0.198,16.1457,0.117,0.0,0.62420182444461
Kepler-165 c,Confirmed,,0.199,15.31299,0.11,,0.622040707096266
Kepler-235 b,Confirmed,,0.199,3.340222,0.037,,0.622040707096266
K2-17 b,Confirmed,,0.199,17.96753,0.119,,0.622040707096266
Kepler-587 b,Confirmed,,0.199,10.94027841,,,0.622040707096266
K2-264 b,Confirmed,,0.199,5.840002,0.05023,0.0,0.622040707096266
Kepler-292 d,Confirmed,,0.199,7.055679,0.068,,0.622040707096266
Kepler-84 b,Confirmed,,0.199,8.726,0.083,0.0,0.622040707096266
Kepler-1186 b,Confirmed,,0.199,16.07677615,,,0.622040707096266
