"ligue","saison","jour","date","lieu","equipe_domicile","score_domicile","equipe_exterieur","score_exterieur"
"L1","2007-2008",18,"2007-12-16 20:55:00+01:00","Bordeaux","Bordeaux",2,"Marseille",2
"L1","2007-2008",19,"2007-12-22 17:10:00+01:00","Nancy","Nancy",1,"Lyon",1
"L1","2007-2008",19,"2007-12-22 20:00:00+01:00","Sochaux","Sochaux",0,"Bordeaux",1
"L1","2007-2008",19,"2007-12-22 20:00:00+01:00","Nice","Nice",1,"Valenciennes",0
"L1","2007-2008",19,"2007-12-22 20:00:00+01:00","Marseille","Marseille",1,"Le Mans",0
"L1","2007-2008",19,"2007-12-22 20:00:00+01:00","Auxerre","Auxerre",1,"Monaco",0
"L1","2007-2008",19,"2007-12-22 20:00:00+01:00","Caen","Caen",2,"Strasbourg",0
"L1","2007-2008",19,"2007-12-22 20:00:00+01:00","Lorient","Lorient",2,"Metz",0
"L1","2007-2008",19,"2007-12-23 18:00:00+01:00","Toulouse","Toulouse",0,"Rennes",0
"L1","2007-2008",19,"2007-12-23 20:55:00+01:00","Saint-Etienne","Saint-Étienne",0,"Paris-SG",1
"L1","2007-2008",20,"2008-01-12 17:10:00+01:00","Valenciennes","Valenciennes",2,"Saint-Étienne",0
"L1","2007-2008",20,"2008-01-12 20:00:00+01:00","Monaco","Monaco",1,"Lorient",0
"L1","2007-2008",20,"2008-01-12 20:00:00+01:00","Caen","Caen",0,"Nancy",0
"L1","2007-2008",20,"2008-01-12 20:00:00+01:00","Bordeaux","Bordeaux",4,"Auxerre",1
"L1","2007-2008",20,"2008-01-12 20:00:00+01:00","Lille","Lille",1,"Metz",1
"L1","2007-2008",20,"2008-01-12 20:00:00+01:00","Lyon","Lyon",3,"Toulouse",2
"L1","2007-2008",20,"2008-01-12 20:00:00+01:00","Le Mans","Le Mans",0,"Sochaux",2
"L1","2007-2008",20,"2008-01-12 20:00:00+01:00","Strasbourg","Strasbourg",0,"Nice",1
"L1","2007-2008",20,"2008-01-13 18:00:00+01:00","Paris","Paris-SG",3,"Lens",0
"L1","2007-2008",20,"2008-01-13 20:55:00+01:00","Rennes","Rennes",3,"Marseille",1
"L1","2007-2008",21,"2008-01-19 17:10:00+01:00","Lorient","Lorient",1,"Paris-SG",0
"L1","2007-2008",21,"2008-01-19 20:00:00+01:00","Auxerre","Auxerre",1,"Strasbourg",1
"L1","2007-2008",21,"2008-01-19 20:00:00+01:00","Sochaux","Sochaux",1,"Lille",1
"L1","2007-2008",21,"2008-01-19 20:00:00+01:00","Saint-Etienne","Saint-Étienne",2,"Rennes",0
"L1","2007-2008",21,"2008-01-19 20:00:00+01:00","Metz","Metz",1,"Monaco",4
"L1","2007-2008",21,"2008-01-19 20:00:00+01:00","Toulouse","Toulouse",1,"Caen",1
"L1","2007-2008",21,"2008-01-19 20:00:00+01:00","Marseille","Marseille",3,"Valenciennes",1
"L1","2007-2008",21,"2008-01-19 20:00:00+01:00","Le Mans","Le Mans",1,"Bordeaux",2
"L1","2007-2008",21,"2008-01-20 18:00:00+01:00","Nice","Nice",1,"Nancy",0
"L1","2007-2008",21,"2008-01-20 20:55:00+01:00","Lens","Lens",3,"Lyon",0
"L1","2007-2008",22,"2008-01-23 18:30:00+01:00","Valenciennes","Valenciennes",1,"Lens",2
"L1","2007-2008",22,"2008-01-23 20:30:00+01:00","Paris","Paris-SG",3,"Metz",0
"L1","2007-2008",22,"2008-01-23 20:30:00+01:00","Lyon","Lyon",2,"Lorient",0
"L1","2007-2008",22,"2008-01-23 20:30:00+01:00","Rennes","Rennes",1,"Nice",1
"L1","2007-2008",22,"2008-01-23 20:30:00+01:00","Caen","Caen",0,"Auxerre",0
"L1","2007-2008",22,"2008-01-23 20:30:00+01:00","Monaco","Monaco",1,"Sochaux",0
"L1","2007-2008",22,"2008-01-23 20:30:00+01:00","Lille","Lille",3,"Le Mans",1
"L1","2007-2008",22,"2008-01-23 20:30:00+01:00","Strasbourg","Strasbourg",2,"Toulouse",0
"L1","2007-2008",22,"2008-01-23 20:45:00+01:00","Nancy","Nancy",1,"Marseille",1
"L1","2007-2008",22,"2008-01-24 20:55:00+01:00","Bordeaux","Bordeaux",1,"Saint-Étienne",0
"L1","2007-2008",23,"2008-01-26 17:10:00+01:00","Lille","Lille",0,"Paris-SG",0
"L1","2007-2008",23,"2008-01-26 20:00:00+01:00","Toulouse","Toulouse",1,"Nice",1
"L1","2007-2008",23,"2008-01-26 20:00:00+01:00","Le Mans","Le Mans",1,"Monaco",0
"L1","2007-2008",23,"2008-01-26 20:00:00+01:00","Metz","Metz",1,"Rennes",1
"L1","2007-2008",23,"2008-01-26 20:00:00+01:00","Sochaux","Sochaux",1,"Valenciennes",0
"L1","2007-2008",23,"2008-01-26 20:00:00+01:00","Auxerre","Auxerre",0,"Nancy",0
"L1","2007-2008",23,"2008-01-26 20:00:00+01:00","Marseille","Marseille",6,"Caen",1
"L1","2007-2008",23,"2008-01-26 20:00:00+01:00","Lens","Lens",2,"Strasbourg",2
"L1","2007-2008",23,"2008-01-27 18:00:00+01:00","Lorient","Lorient",1,"Bordeaux",0
"L1","2007-2008",23,"2008-01-27 20:55:00+01:00","Saint-Etienne","Saint-Étienne",1,"Lyon",1
"L1","2007-2008",24,"2008-02-09 15:00:00+01:00","Paris","Paris-SG",0,"Le Mans",0
"L1","2007-2008",24,"2008-02-09 20:00:00+01:00","Lyon","Lyon",4,"Sochaux",1
"L1","2007-2008",24,"2008-02-09 20:00:00+01:00","Bordeaux","Bordeaux",3,"Metz",0
"L1","2007-2008",24,"2008-02-09 20:00:00+01:00","Nancy","Nancy",1,"Toulouse",0
"L1","2007-2008",24,"2008-02-09 20:00:00+01:00","Monaco","Monaco",0,"Lille",0
"L1","2007-2008",24,"2008-02-09 20:00:00+01:00","Valenciennes","Valenciennes",3,"Lorient",0
"L1","2007-2008",24,"2008-02-09 20:00:00+01:00","Rennes","Rennes",1,"Auxerre",2
"L1","2007-2008",24,"2008-02-09 20:00:00+01:00","Strasbourg","Strasbourg",3,"Saint-Étienne",0
"L1","2007-2008",24,"2008-02-10 18:00:00+01:00","Caen","Caen",1,"Lens",4
"L1","2007-2008",24,"2008-02-10 20:55:00+01:00","Nice","Nice",0,"Marseille",2
"L1","2007-2008",25,"2008-02-16 17:10:00+01:00","Le Mans","Le Mans",1,"Lyon",0
"L1","2007-2008",25,"2008-02-16 20:00:00+01:00","Auxerre","Auxerre",1,"Toulouse",0
"L1","2007-2008",25,"2008-02-16 20:00:00+01:00","Saint-Etienne","Saint-Étienne",4,"Nancy",0
"L1","2007-2008",25,"2008-02-16 20:00:00+01:00","Lens","Lens",0,"Nice",0
"L1","2007-2008",25,"2008-02-16 20:00:00+01:00","Metz","Metz",2,"Valenciennes",1
"L1","2007-2008",25,"2008-02-16 20:00:00+01:00","Sochaux","Sochaux",1,"Caen",1
"L1","2007-2008",25,"2008-02-16 20:00:00+01:00","Lorient","Lorient",1,"Strasbourg",0
"L1","2007-2008",25,"2008-02-16 20:00:00+01:00","Lille","Lille",3,"Rennes",1
"L1","2007-2008",25,"2008-02-17 18:00:00+01:00","Monaco","Monaco",0,"Bordeaux",6
"L1","2007-2008",25,"2008-02-17 20:55:00+01:00","Marseille","Marseille",2,"Paris-SG",1
"L1","2007-2008",26,"2008-02-23 17:10:00+01:00","Caen","Caen",1,"Saint-Étienne",3
"L1","2007-2008",26,"2008-02-23 20:00:00+01:00","Paris","Paris-SG",1,"Monaco",1
"L1","2007-2008",26,"2008-02-23 20:00:00+01:00","Rennes","Rennes",2,"Lorient",0
"L1","2007-2008",26,"2008-02-23 20:00:00+01:00","Nice","Nice",1,"Auxerre",2
"L1","2007-2008",26,"2008-02-23 20:00:00+01:00","Strasbourg","Strasbourg",0,"Sochaux",2
"L1","2007-2008",26,"2008-02-23 20:00:00+01:00","Lyon","Lyon",2,"Metz",0
"L1","2007-2008",26,"2008-02-23 20:00:00+01:00","Valenciennes","Valenciennes",1,"Le Mans",2
"L1","2007-2008",26,"2008-02-23 20:00:00+01:00","Nancy","Nancy",2,"Lens",1
"L1","2007-2008",26,"2008-02-24 19:00:00+01:00","Toulouse","Toulouse",0,"Marseille",0
"L1","2007-2008",26,"2008-02-24 20:55:00+01:00","Bordeaux","Bordeaux",0,"Lille",0
"L1","2007-2008",27,"2008-03-01 17:10:00+01:00","Saint-Denis","Lille",0,"Lyon",1
"L1","2007-2008",27,"2008-03-01 20:00:00+01:00","Monaco","Monaco",0,"Valenciennes",0
"L1","2007-2008",27,"2008-03-01 20:00:00+01:00","Marseille","Marseille",2,"Auxerre",1
"L1","2007-2008",27,"2008-03-01 20:00:00+01:00","Le Mans","Le Mans",0,"Strasbourg",1
"L1","2007-2008",27,"2008-03-01 20:00:00+01:00","Lorient","Lorient",0,"Nancy",0
"L1","2007-2008",27,"2008-03-01 20:00:00+01:00","Lens","Lens",1,"Toulouse",1
"L1","2007-2008",27,"2008-03-01 20:00:00+01:00","Sochaux","Sochaux",0,"Rennes",0
"L1","2007-2008",27,"2008-03-01 20:00:00+01:00","Metz","Metz",2,"Caen",1
"L1","2007-2008",27,"2008-03-02 18:00:00+01:00","Saint-Etienne","Saint-Étienne",0,"Nice",0
"L1","2007-2008",27,"2008-03-02 20:55:00+01:00","Bordeaux","Bordeaux",3,"Paris-SG",0
"L1","2007-2008",28,"2008-03-08 17:10:00+01:00","Rennes","Rennes",2,"Paris-SG",0
"L1","2007-2008",28,"2008-03-08 20:00:00+01:00","Nancy","Nancy",2,"Monaco",0
"L1","2007-2008",28,"2008-03-08 20:00:00+01:00","Nice","Nice",0,"Le Mans",0
"L1","2007-2008",28,"2008-03-08 20:00:00+01:00","Caen","Caen",0,"Lorient",0
"L1","2007-2008",28,"2008-03-08 20:00:00+01:00","Valenciennes","Valenciennes",0,"Lille",0
"L1","2007-2008",28,"2008-03-08 20:00:00+01:00","Toulouse","Toulouse",1,"Sochaux",2
"L1","2007-2008",28,"2008-03-08 20:00:00+01:00","Auxerre","Auxerre",0,"Lens",0
"L1","2007-2008",28,"2008-03-08 20:00:00+01:00","Strasbourg","Strasbourg",2,"Metz",3
"L1","2007-2008",28,"2008-03-09 18:00:00+01:00","Marseille","Marseille",2,"Saint-Étienne",0
"L1","2007-2008",28,"2008-03-09 20:55:00+01:00","Lyon","Lyon",4,"Bordeaux",2
"L1","2007-2008",19,"2008-03-11 18:45:00+01:00","Lens","Lens",1,"Lille",2
"L1","2007-2008",29,"2008-03-15 16:00:00+01:00","Monaco","Monaco",0,"Lyon",3
"L1","2007-2008",29,"2008-03-15 20:00:00+01:00","Sochaux","Sochaux",1,"Nancy",1
"L1","2007-2008",29,"2008-03-15 20:00:00+01:00","Le Mans","Le Mans",1,"Rennes",1
"L1","2007-2008",29,"2008-03-15 20:00:00+01:00","Metz","Metz",1,"Nice",2
"L1","2007-2008",29,"2008-03-15 20:00:00+01:00","Lorient","Lorient",1,"Auxerre",1
"L1","2007-2008",29,"2008-03-15 20:00:00+01:00","Paris","Paris-SG",1,"Valenciennes",1
"L1","2007-2008",29,"2008-03-15 20:00:00+01:00","Lille","Lille",5,"Caen",0
"L1","2007-2008",29,"2008-03-15 20:00:00+01:00","Saint-Etienne","Saint-Étienne",0,"Toulouse",0
"L1","2007-2008",29,"2008-03-16 18:00:00+01:00","Bordeaux","Bordeaux",3,"Strasbourg",0
"L1","2007-2008",29,"2008-03-16 20:55:00+01:00","Lens","Lens",3,"Marseille",3
"L1","2007-2008",30,"2008-03-22 17:10:00+01:00","Nancy","Nancy",2,"Metz",1
"L1","2007-2008",30,"2008-03-22 20:00:00+01:00","Auxerre","Auxerre",1,"Saint-Étienne",3
"L1","2007-2008",30,"2008-03-22 20:00:00+01:00","Strasbourg","Strasbourg",0,"Lille",1
"L1","2007-2008",30,"2008-03-22 20:00:00+01:00","Toulouse","Toulouse",1,"Le Mans",1
"L1","2007-2008",30,"2008-03-22 20:00:00+01:00","Valenciennes","Valenciennes",3,"Bordeaux",1
"L1","2007-2008",30,"2008-03-22 20:00:00+01:00","Marseille","Marseille",0,"Sochaux",1
"L1","2007-2008",30,"2008-03-22 20:00:00+01:00","Caen","Caen",4,"Monaco",1
"L1","2007-2008",30,"2008-03-22 20:00:00+01:00","Nice","Nice",1,"Lorient",2
"L1","2007-2008",30,"2008-03-23 19:00:00+01:00","Rennes","Rennes",3,"Lens",1
"L1","2007-2008",30,"2008-03-23 20:55:00+01:00","Lyon","Lyon",4,"Paris-SG",2
"L1","2007-2008",31,"2008-03-29 17:10:00+01:00","Bordeaux","Bordeaux",2,"Nancy",1
"L1","2007-2008",31,"2008-03-30 16:00:00+02:00","Valenciennes","Valenciennes",1,"Lyon",2
"L1","2007-2008",31,"2008-03-30 16:00:00+02:00","Metz","Metz",0,"Toulouse",2
"L1","2007-2008",31,"2008-03-30 16:00:00+02:00","Sochaux","Sochaux",1,"Nice",0
"L1","2007-2008",31,"2008-03-30 16:00:00+02:00","Le Mans","Le Mans",1,"Caen",1
"L1","2007-2008",31,"2008-03-30 16:00:00+02:00","Lille","Lille",0,"Auxerre",2
"L1","2007-2008",31,"2008-03-30 20:55:00+02:00","Lorient","Lorient",1,"Marseille",2
"L1","2007-2008",31,"2008-03-31 19:00:00+02:00","Monaco","Monaco",1,"Rennes",2
"L1","2007-2008",31,"2008-04-02 20:00:00+02:00","Paris","Paris-SG",1,"Strasbourg",0
"L1","2007-2008",32,"2008-04-05 17:10:00+02:00","Rennes","Rennes",0,"Bordeaux",2
"L1","2007-2008",32,"2008-04-05 20:00:00+02:00","Lens","Lens",1,"Metz",1
"L1","2007-2008",32,"2008-04-05 20:00:00+02:00","Strasbourg","Strasbourg",0,"Monaco",2
"L1","2007-2008",32,"2008-04-05 20:00:00+02:00","Auxerre","Auxerre",0,"Sochaux",1
"L1","2007-2008",32,"2008-04-05 20:00:00+02:00","Caen","Caen",1,"Valenciennes",0
"L1","2007-2008",32,"2008-04-05 20:00:00+02:00","Toulouse","Toulouse",0,"Lorient",0
"L1","2007-2008",32,"2008-04-05 20:00:00+02:00","Nice","Nice",0,"Lille",0
"L1","2007-2008",32,"2008-04-05 20:00:00+02:00","Saint-Etienne","Saint-Étienne",4,"Le Mans",1
"L1","2007-2008",32,"2008-04-06 18:00:00+02:00","Nancy","Nancy",1,"Paris-SG",0
"L1","2007-2008",32,"2008-04-06 20:55:00+02:00","Marseille","Marseille",3,"Lyon",1
"L1","2007-2008",31,"2008-04-09 18:30:00+02:00","Saint-Etienne","Saint-Étienne",2,"Lens",0
"L1","2007-2008",33,"2008-04-12 17:10:00+02:00","Lyon","Lyon",1,"Rennes",1
"L1","2007-2008",33,"2008-04-12 20:00:00+02:00","Le Mans","Le Mans",3,"Auxerre",0
"L1","2007-2008",33,"2008-04-12 20:00:00+02:00","Metz","Metz",1,"Marseille",2
"L1","2007-2008",33,"2008-04-12 20:00:00+02:00","Sochaux","Sochaux",1,"Saint-Étienne",1
"L1","2007-2008",33,"2008-04-12 20:00:00+02:00","Lorient","Lorient",1,"Lens",0
"L1","2007-2008",33,"2008-04-12 20:00:00+02:00","Valenciennes","Valenciennes",2,"Strasbourg",0
"L1","2007-2008",33,"2008-04-12 20:00:00+02:00","Monaco","Monaco",0,"Toulouse",2
"L1","2007-2008",33,"2008-04-12 20:00:00+02:00","Lille","Lille",2,"Nancy",1
"L1","2007-2008",33,"2008-04-13 18:00:00+02:00","Bordeaux","Bordeaux",2,"Caen",1
"L1","2007-2008",33,"2008-04-13 20:55:00+02:00","Paris","Paris-SG",2,"Nice",3
"L1","2007-2008",34,"2008-04-19 17:10:00+02:00","Lens","Lens",3,"Sochaux",2
"L1","2007-2008",34,"2008-04-19 20:00:00+02:00","Caen","Caen",3,"Paris-SG",0
"L1","2007-2008",34,"2008-04-19 20:00:00+02:00","Rennes","Rennes",1,"Valenciennes",0
"L1","2007-2008",34,"2008-04-19 20:00:00+02:00","Nice","Nice",0,"Monaco",2
"L1","2007-2008",34,"2008-04-19 20:00:00+02:00","Saint-Etienne","Saint-Étienne",1,"Lorient",0
"L1","2007-2008",34,"2008-04-19 20:00:00+02:00","Nancy","Nancy",1,"Le Mans",1
"L1","2007-2008",34,"2008-04-19 20:00:00+02:00","Strasbourg","Strasbourg",1,"Lyon",2
"L1","2007-2008",34,"2008-04-19 20:00:00+02:00","Auxerre","Auxerre",0,"Metz",0
"L1","2007-2008",34,"2008-04-20 18:00:00+02:00","Toulouse","Toulouse",0,"Bordeaux",1
"L1","2007-2008",34,"2008-04-20 20:55:00+02:00","Marseille","Marseille",1,"Lille",3
"L1","2007-2008",35,"2008-04-26 17:10:00+02:00","Paris","Paris-SG",3,"Auxerre",1
"L1","2007-2008",35,"2008-04-26 20:00:00+02:00","Lyon","Lyon",2,"Caen",2
"L1","2007-2008",35,"2008-04-26 20:00:00+02:00","Bordeaux","Bordeaux",0,"Nice",0
"L1","2007-2008",35,"2008-04-26 20:00:00+02:00","Metz","Metz",0,"Saint-Étienne",1
"L1","2007-2008",35,"2008-04-26 20:00:00+02:00","Lille","Lille",3,"Toulouse",2
"L1","2007-2008",35,"2008-04-26 20:00:00+02:00","Rennes","Rennes",3,"Strasbourg",0
"L1","2007-2008",35,"2008-04-26 20:00:00+02:00","Le Mans","Le Mans",3,"Lens",2
"L1","2007-2008",35,"2008-04-26 20:00:00+02:00","Sochaux","Sochaux",1,"Lorient",1
"L1","2007-2008",35,"2008-04-27 18:00:00+02:00","Valenciennes","Valenciennes",1,"Nancy",1
"L1","2007-2008",35,"2008-04-27 20:55:00+02:00","Monaco","Monaco",2,"Marseille",3
"L1","2007-2008",36,"2008-05-03 17:10:00+02:00","Nice","Nice",0,"Lyon",0
"L1","2007-2008",36,"2008-05-03 19:00:00+02:00","Toulouse","Toulouse",1,"Paris-SG",1
"L1","2007-2008",36,"2008-05-03 20:00:00+02:00","Nancy","Nancy",3,"Strasbourg",0
"L1","2007-2008",36,"2008-05-03 20:00:00+02:00","Caen","Caen",2,"Rennes",2
"L1","2007-2008",36,"2008-05-03 20:00:00+02:00","Lorient","Lorient",0,"Le Mans",0
"L1","2007-2008",36,"2008-05-03 20:00:00+02:00","Auxerre","Auxerre",2,"Valenciennes",0
"L1","2007-2008",36,"2008-05-03 20:00:00+02:00","Sochaux","Sochaux",0,"Metz",0
"L1","2007-2008",36,"2008-05-03 20:00:00+02:00","Lens","Lens",0,"Monaco",0
"L1","2007-2008",36,"2008-05-04 18:00:00+02:00","Saint-Etienne","Saint-Étienne",0,"Lille",0
"L1","2007-2008",36,"2008-05-04 20:55:00+02:00","Marseille","Marseille",1,"Bordeaux",2
"L1","2007-2008",37,"2008-05-10 20:45:00+02:00","Lyon","Lyon",1,"Nancy",0
"L1","2007-2008",37,"2008-05-10 20:45:00+02:00","Bordeaux","Bordeaux",2,"Sochaux",0
"L1","2007-2008",37,"2008-05-10 20:45:00+02:00","Paris","Paris-SG",1,"Saint-Étienne",1
"L1","2007-2008",37,"2008-05-10 20:45:00+02:00","Lille","Lille",2,"Lens",1
"L1","2007-2008",37,"2008-05-10 20:45:00+02:00","Rennes","Rennes",2,"Toulouse",1
"L1","2007-2008",37,"2008-05-10 20:45:00+02:00","Valenciennes","Valenciennes",1,"Nice",2
"L1","2007-2008",37,"2008-05-10 20:45:00+02:00","Metz","Metz",1,"Lorient",2
"L1","2007-2008",37,"2008-05-10 20:45:00+02:00","Monaco","Monaco",3,"Auxerre",0
"L1","2007-2008",37,"2008-05-10 20:45:00+02:00","Strasbourg","Strasbourg",1,"Caen",4
"L1","2007-2008",37,"2008-05-10 20:45:00+02:00","Le Mans","Le Mans",0,"Marseille",0
"L1","2007-2008",38,"2008-05-17 20:50:00+02:00","Saint-Etienne","Saint-Étienne",4,"Monaco",0
"L1","2007-2008",38,"2008-05-17 20:50:00+02:00","Sochaux","Sochaux",1,"Paris-SG",2
"L1","2007-2008",38,"2008-05-17 20:50:00+02:00","Nice","Nice",3,"Caen",1
"L1","2007-2008",38,"2008-05-17 20:50:00+02:00","Metz","Metz",4,"Le Mans",3
"L1","2007-2008",38,"2008-05-17 20:50:00+02:00","Bordeaux","Lorient",1,"Lille",1
"L1","2007-2008",38,"2008-05-17 20:50:00+02:00","Toulouse","Toulouse",2,"Valenciennes",1
"L1","2007-2008",38,"2008-05-17 20:50:00+02:00","Nancy","Nancy",2,"Rennes",3
"L1","2007-2008",38,"2008-05-17 20:50:00+02:00","Lens","Lens",2,"Bordeaux",2
"L1","2007-2008",38,"2008-05-17 20:50:00+02:00","Auxerre","Auxerre",1,"Lyon",3
"L1","2007-2008",38,"2008-05-17 20:50:00+02:00","Marseille","Marseille",4,"Strasbourg",3
"L1","2008-2009",1,"2008-08-09 21:00:00+02:00","Sochaux","Sochaux",1,"Grenoble",2
"L1","2008-2009",1,"2008-08-09 21:00:00+02:00","Rennes","Rennes",4,"Marseille",4
"L1","2008-2009",1,"2008-08-09 21:00:00+02:00","Le Mans","Le Mans",0,"Lorient",1
"L1","2008-2009",1,"2008-08-09 21:00:00+02:00","Auxerre","Auxerre",2,"Nantes",1
"L1","2008-2009",1,"2008-08-09 21:00:00+02:00","Monaco","Monaco",1,"Paris-SG",0
"L1","2008-2009",1,"2008-08-09 21:00:00+02:00","Valenciennes","Valenciennes",1,"Saint-Étienne",0
"L1","2008-2009",1,"2008-08-09 21:00:00+02:00","Bordeaux","Bordeaux",2,"Caen",1
"L1","2008-2009",1,"2008-08-09 21:00:00+02:00","Nancy","Nancy",0,"Lille",0
"L1","2008-2009",1,"2008-08-09 21:00:00+02:00","Le Havre","Le Havre",1,"Nice",0
"L1","2008-2009",1,"2008-08-10 21:00:00+02:00","Lyon","Lyon",3,"Toulouse",0
"L1","2008-2009",2,"2008-08-16 19:00:00+02:00","Villeneuve d'Ascq","Lille",1,"Le Mans",3
"L1","2008-2009",2,"2008-08-16 19:00:00+02:00","Nice","Nice",2,"Nancy",1
"L1","2008-2009",2,"2008-08-16 19:00:00+02:00","Toulouse","Toulouse",2,"Le Havre",1
"L1","2008-2009",2,"2008-08-16 19:00:00+02:00","Caen","Caen",3,"Valenciennes",1
"L1","2008-2009",2,"2008-08-16 19:00:00+02:00","Nantes","Nantes",1,"Monaco",1
"L1","2008-2009",2,"2008-08-16 19:00:00+02:00","Saint-Etienne","Saint-Étienne",2,"Sochaux",1
"L1","2008-2009",2,"2008-08-16 21:00:00+02:00","Paris","Paris-SG",1,"Bordeaux",0
"L1","2008-2009",2,"2008-08-17 16:00:00+02:00","Grenoble","Grenoble",1,"Rennes",0
"L1","2008-2009",2,"2008-08-17 16:00:00+02:00","Lorient","Lorient",0,"Lyon",0
"L1","2008-2009",2,"2008-08-17 21:00:00+02:00","Marseille","Marseille",4,"Auxerre",0
"L1","2008-2009",3,"2008-08-23 19:00:00+02:00","Monaco","Monaco",1,"Caen",1
"L1","2008-2009",3,"2008-08-23 19:00:00+02:00","Le Mans","Le Mans",1,"Saint-Étienne",0
"L1","2008-2009",3,"2008-08-23 19:00:00+02:00","Sochaux","Sochaux",1,"Paris-SG",1
"L1","2008-2009",3,"2008-08-23 19:00:00+02:00","Valenciennes","Valenciennes",3,"Lorient",1
"L1","2008-2009",3,"2008-08-23 19:00:00+02:00","Le Havre","Le Havre",0,"Marseille",1
"L1","2008-2009",3,"2008-08-23 19:00:00+02:00","Nancy","Nancy",0,"Toulouse",0
"L1","2008-2009",3,"2008-08-23 21:00:00+02:00","Lyon","Lyon",2,"Grenoble",0
"L1","2008-2009",3,"2008-08-24 16:00:00+02:00","Auxerre","Auxerre",0,"Nice",1
"L1","2008-2009",3,"2008-08-24 16:00:00+02:00","Rennes","Rennes",2,"Lille",1
"L1","2008-2009",3,"2008-08-24 21:00:00+02:00","Bordeaux","Bordeaux",2,"Nantes",0
"L1","2008-2009",4,"2008-08-30 19:00:00+02:00","Grenoble","Grenoble",1,"Monaco",0
"L1","2008-2009",4,"2008-08-30 19:00:00+02:00","Caen","Caen",0,"Paris-SG",1
"L1","2008-2009",4,"2008-08-30 19:00:00+02:00","Lorient","Lorient",0,"Auxerre",2
"L1","2008-2009",4,"2008-08-30 19:00:00+02:00","Nancy","Nancy",2,"Le Havre",1
"L1","2008-2009",4,"2008-08-30 19:00:00+02:00","Nice","Nice",2,"Valenciennes",0
"L1","2008-2009",4,"2008-08-30 19:00:00+02:00","Nantes","Nantes",1,"Le Mans",4
"L1","2008-2009",4,"2008-08-30 21:00:00+02:00","Marseille","Marseille",2,"Sochaux",1
"L1","2008-2009",4,"2008-08-31 17:00:00+02:00","Toulouse","Toulouse",0,"Rennes",0
"L1","2008-2009",4,"2008-08-31 17:00:00+02:00","Villeneuve d'Ascq","Lille",2,"Bordeaux",1
"L1","2008-2009",4,"2008-08-31 21:00:00+02:00","Saint-Etienne","Saint-Étienne",0,"Lyon",1
"L1","2008-2009",5,"2008-09-13 19:00:00+02:00","Valenciennes","Valenciennes",1,"Grenoble",1
"L1","2008-2009",5,"2008-09-13 19:00:00+02:00","Le Mans","Le Mans",1,"Toulouse",2
"L1","2008-2009",5,"2008-09-13 19:00:00+02:00","Auxerre","Auxerre",1,"Nancy",1
"L1","2008-2009",5,"2008-09-13 19:00:00+02:00","Lyon","Lyon",3,"Nice",2
"L1","2008-2009",5,"2008-09-13 19:00:00+02:00","Monaco","Monaco",2,"Lorient",0
"L1","2008-2009",5,"2008-09-13 19:00:00+02:00","Rennes","Rennes",1,"Le Havre",1
"L1","2008-2009",5,"2008-09-13 21:00:00+02:00","Bordeaux","Bordeaux",1,"Marseille",1
"L1","2008-2009",5,"2008-09-14 17:00:00+02:00","Caen","Caen",2,"Saint-Étienne",0
"L1","2008-2009",5,"2008-09-14 17:00:00+02:00","Sochaux","Sochaux",1,"Lille",1
"L1","2008-2009",5,"2008-09-14 21:00:00+02:00","Paris","Paris-SG",1,"Nantes",0
"L1","2008-2009",6,"2008-09-20 19:00:00+02:00","Lille","Lille",3,"Auxerre",2
"L1","2008-2009",6,"2008-09-20 19:00:00+02:00","Lorient","Lorient",1,"Caen",1
"L1","2008-2009",6,"2008-09-20 19:00:00+02:00","Toulouse","Toulouse",2,"Sochaux",1
"L1","2008-2009",6,"2008-09-20 19:00:00+02:00","Le Havre","Le Havre",0,"Lyon",1
"L1","2008-2009",6,"2008-09-20 19:00:00+02:00","Nantes","Nantes",2,"Valenciennes",0
"L1","2008-2009",6,"2008-09-20 19:00:00+02:00","Grenoble","Grenoble",0,"Bordeaux",1
"L1","2008-2009",6,"2008-09-20 21:00:00+02:00","Nice","Nice",2,"Le Mans",2
"L1","2008-2009",6,"2008-09-21 17:00:00+02:00","St-Etienne","Saint-Étienne",1,"Paris-SG",0
"L1","2008-2009",6,"2008-09-21 17:00:00+02:00","Nancy","Nancy",0,"Rennes",0
"L1","2008-2009",6,"2008-09-21 21:00:00+02:00","Marseille","Marseille",0,"Monaco",0
"L1","2008-2009",7,"2008-09-27 19:00:00+02:00","Sochaux","Sochaux",1,"Lorient",1
"L1","2008-2009",7,"2008-09-27 19:00:00+02:00","Auxerre","Auxerre",3,"Le Havre",0
"L1","2008-2009",7,"2008-09-27 19:00:00+02:00","Caen","Caen",3,"Nantes",0
"L1","2008-2009",7,"2008-09-27 19:00:00+02:00","Rennes","Rennes",1,"Nice",0
"L1","2008-2009",7,"2008-09-27 19:00:00+02:00","Le Mans","Le Mans",1,"Marseille",1
"L1","2008-2009",7,"2008-09-27 19:00:00+02:00","Lyon","Lyon",2,"Nancy",1
"L1","2008-2009",7,"2008-09-27 21:00:00+02:00","Paris","Paris-SG",0,"Grenoble",1
"L1","2008-2009",7,"2008-09-28 17:00:00+02:00","Valenciennes","Valenciennes",0,"Toulouse",1
"L1","2008-2009",7,"2008-09-28 17:00:00+02:00","Monaco","Monaco",0,"Lille",2
